PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Color,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1021694,59549,A1002SSWNB,BITUBO,BITUB STEERING DAMPER RED,Cilindro amortiguador de dirección Bitubo color Rojo L.262mm,258.94,214.00,125.00,8033914143183,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7447,577,451,172,96,,Rojo,,,,https://api.mybihr.com/medias/1021694-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5ODd8aW1hZ2UvanBlZ3xhRFF3TDJoallpODRPVFk1TWpJeE1URXhPRE00THpFd01qRTJPVFF0TVY4NE1EQlhlRGd3TUVnfDFlODQxODE5Y2NiNDlkM2I1NmY0MDQ4MjAzMjRhNGY1YzkyYzI1MTlmOTEwZmJkZDQ0ZDdiMTBjMzk5NTY1NGM,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021802,59509,KIT136,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,83.49,69.00,44.85,8033914149284,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1248,85,250,156,32,,,,,,https://api.mybihr.com/medias/1021802-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhR1l4TDJnNU1pODVNREV5TlRNNU5ESTBOems0THpFd01qRTRNREl0TVY4NE1EQlhlRGd3TUVnfGE4OWQ3YmJkYzYxY2U1NjQ1YTlkNzRhNDgwMDdmYjhhYzgzNzg4NjJiYzM2ODMyMzBjMThkYzIyNDMwOGFiNDg,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021808,59518,KIT153,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,83.49,69.00,36.00,8033914166069,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1394,116,233,187,32,,,,,,https://api.mybihr.com/medias/1021808-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRE5sTDJnMk15ODVNREV5TlRRd01ERTBOakl5THpFd01qRTRNRGd0TVY4NE1EQlhlRGd3TUVnfGE0NGE5YTc3OTBmYWNlNzUyY2VhZTZjNDA3YmIxNjY4ZTgxOGFjZmE5Y2RmOThjZmQ1MzcyMGUxOTRmZWRjMWQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021809,59521,KIT159,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,201.49,166.52,108.24,8033914169541,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1835,226,230,190,42,,,,,,https://api.mybihr.com/medias/1021809-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRFpsTDJnMVl5ODVNREV5TlRRd01qRXhNak13THpFd01qRTRNRGt0TVY4NE1EQlhlRGd3TUVnfDYyMTQ4YWMyZWUzOTAwNzFlYThiN2E5MzI1ZDlkMTMwNDhmMmU3NmY1ZWEyNjRiNDZlNDZkZTQzODRjNjFkOTE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021695,59550,A1003SSWNB,BITUBO,BITUB STEERING DAMPER RED,Cilindro amortiguador de dirección Bitubo color Rojo L.362mm,282.49,233.46,151.75,8033914143190,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,751,307,214,78,45,,Rojo,,,,https://api.mybihr.com/medias/1021695-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5ODd8aW1hZ2UvanBlZ3xhR1prTDJoa01TODRPVFk1TWpJeE16QTRORFEyTHpFd01qRTJPVFV0TVY4NE1EQlhlRGd3TUVnfDE3MDQ1Y2MyN2Q3MDE0NDI5MzY3YTUwNTNmODdlYTE2MjgzMmQ3OGUwODI4MWJhNWQxOTQ0MjkwYjg1NzNiNzc,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021696,59551,A1004SSWNB,BITUBO,BITUB STEERING DAMPER RED,Cilindro amortiguador de dirección Bitubo color Rojo L.402mm,282.49,233.46,151.75,8033914143220,2,8714109090,0,1,Length 402mm,Length 402mm,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7379,673,456,174,93,,,,,,https://api.mybihr.com/medias/1021696-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5ODd8aW1hZ2UvanBlZ3xhR05rTDJoa09DODRPVFk1TWpJeE5UQTFNRFUwTHpFd01qRTJPVFl0TVY4NE1EQlhlRGd3TUVnfGQ4ZTM5M2JlZWI1NTgxNTNjZDY1ZDJmMWVlN2FlMDk2NzA1Y2ViM2FiODM1ZDU0YTI2MjczMTIwN2YyOTBmZDk,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021697,59552,A1005SSWNB,BITUBO,BITUB STEERING DAMPER RED,Cilindro amortiguador de dirección Bitubo color Rojo L.422mm,258.94,214.00,113.80,8033914143237,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7617,680,456,174,96,,Rojo,,,,https://api.mybihr.com/medias/1021697-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5ODd8aW1hZ2UvanBlZ3xhRGxrTDJoa1ppODRPVFk1TWpJeE56QXhOall5THpFd01qRTJPVGN0TVY4NE1EQlhlRGd3TUVnfGRmNzBkODc3M2RlMDgyOTQ5MGVjZWE2NGIxNDUzOGIzZjVhODgzOWFiN2JlMzQzNzMzMzM2ODQzYTU4Y2M2Nzk,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021700,59555,A1011SSWNB,BITUBO,BITUB STEERING DAMPER RED,Cilindro amortiguador de dirección Bitubo color Rojo L.332mm,282.49,233.46,140.00,8033914143312,1,8714109090,0,1,Length 332mm,Length 332mm,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7435,623,455,172,95,,,,,,https://api.mybihr.com/medias/1021700-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5ODd8aW1hZ2UvanBlZ3xhR1EwTDJnMU5DODVNREV5TlRNeU16UTJPVEV3THpFd01qRTNNREF0TVY4NE1EQlhlRGd3TUVnfDM1MTY0ZWMzNDNjNGEyYTMyNWUzZjA1OTQwYzMwZWU1NDQ2ZjU5ZmRmOGQ1MDU2NTg0ODI2ZWY3NzdkNjc1MzA,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021709,59416,KIT008,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,278.99,230.57,149.87,8033914070014,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.</p></body> </html>","       BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1525,282,223,159,43,,,,,,https://api.mybihr.com/medias/1021709-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyNzF8aW1hZ2UvanBlZ3xhRGMyTDJnME1DODVNREV5TlRNeU9UTTJOek0wTHpFd01qRTNNRGt0TVY4NE1EQlhlRGd3TUVnfGNjZjQ4NDg5MjljZjc2MDNhZmU4MTQ0N2JkODEwNzQ4NzI4ODZhOGQwNzdiNTk3NjE4ZDgwYTRmM2M4ZjZmNzQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021681,59535,A2004SSWNB,BITUBO,BITUB STEERING DAMPER BLK,Cilindro amortiguador de dirección Bitubo color Negro L.402mm,278.49,230.16,135.00,8033914173395,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7369,676,451,172,95,,Negro,,,,https://api.mybihr.com/medias/1021681-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwMjh8aW1hZ2UvanBlZ3xhRE13TDJobFpTODRPVFk1TWpFNE5UVTFPVE0wTHpFd01qRTJPREV0TVY4NE1EQlhlRGd3TUVnfDMyNjk0NDY3OTgyMDBiZWI0YjFiZjY4Mjg2ZGEyNDRkNTE5NGM1NzQwMDQzOTEyZTdiZGQwNDEwNTY1OGZjMmY,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021690,59544,A2018SSWNB,BITUBO,BITUB STEERING DAMPER BLK,Cilindro amortiguador de dirección Bitubo color Negro L.411mm,258.94,214.00,121.85,8033914173593,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7214,695,451,172,93,,,,,,https://api.mybihr.com/medias/1021690-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwMjh8aW1hZ2UvanBlZ3xhRFkyTDJnMk9DODRPVFk1TWpJd016STFOREEyTHpFd01qRTJPVEF0TVY4NE1EQlhlRGd3TUVnfDc3ODBiZjgxODc5YmU0YWFlYjFjOTE2ZWY0ZTRmYWFkOGNkYjI0YTNlODFjNDBjNWE1NTBlZDQ5NDA1ZTAxMjU,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021691,59545,A2019SSWNB,BITUBO,BITUB STEERING DAMPER BLK,Cilindro amortiguador de dirección Bitubo color Negro L.271mm,305.98,252.88,164.37,8033914173609,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,7369,603,451,172,95,,,,,,https://api.mybihr.com/medias/1021691-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwMjh8aW1hZ2UvanBlZ3xhRE0zTDJnMlppODRPVFk1TWpJd05USXlNREUwTHpFd01qRTJPVEV0TVY4NE1EQlhlRGd3TUVnfDUxZTU3M2VlNzRmODA5ZTkxMGMzNmYxMTNmZDdiMzI4M2VhMWE5ZWE0NWYwNWUwNzg1MDdlOTQxNmJhZDBkMTc,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021678,59532,A2001SSWNB,BITUBO,BITUB STEERING DAMPER BLK,Cilindro amortiguador de dirección Bitubo color Negro L.242mm,267.49,221.07,143.70,8033914171476,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.</p><p> </p><ul> <li>Sold by unit</li><li>High quality compared to the OEM</li></ul> </body> </html>","       BITUBO suspension components for motorcycles and maxi-scooters, combining aesthetics and technology.  Sold by unitHigh quality compared to the OEM  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,4424,580,449,167,59,,Negro,,,,https://api.mybihr.com/medias/1021678-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwMjh8aW1hZ2UvanBlZ3xhREkzTDJnNU1pODRPVFk1TWpFM09UWTJNVEV3THpFd01qRTJOemd0TVY4NE1EQlhlRGd3TUVnfDUzMmZiNWU3NDRkZmM5OTE2ZjdkMGE4ZTViNGY2YTg0YmMwM2IyYzdiYTAzOGVhODhiZDA2OTAzMGNjNzhmNTM,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1114104,,KIT181A1,BITUBO,BITUB STEERING DAMPER KIT,Kit amortiguador de dirección BITUBO rojo,412.61,341.00,200.00,8033914232085,1,8714109090,0,1,"<p>Los amortiguadores de direcci&oacute;n Bitubo mejoran el control de su m&aacute;quina reduciendo significativamente la direcci&oacute;n y las vibraciones. Se recomiendan especialmente para su uso en pistas y carreteras accidentadas.</p>
<ul>
<li>Amortiguadores de direcci&oacute;n en Ergal 7075, anodizados en negro o rojo</li>
<li>C&aacute;mara de nitr&oacute;geno presurizada (patentada en 1992)</li>
<li>18 posibilidades de ajuste</li>
<li>Kit de montaje de una sola pieza cortada del suelo</li>
</ul>","
Los amortiguadores de dirección Bitubo mejoran el control de su máquina reduciendo significativamente la dirección y las vibraciones. Se recomiendan especialmente para su uso en pistas y carreteras accidentadas.

Amortiguadores de dirección en Ergal 7075, anodizados en negro o rojo
Cámara de nitrógeno presurizada (patentada en 1992)
18 posibilidades de ajuste
Kit de montaje de una sola pieza cortada del suelo
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,8590,719,454,172,110,,Rojo,,,,https://api.mybihr.com/medias/1114104-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ3NDV8aW1hZ2UvanBlZ3xhREUzTDJnM055OHhOVEUwTVRZeU9URTJOVFU1T0M4eE1URTBNVEEwTFRGZk9EQXdWM2c0TURCSXw2Mzg5ZGM0ZGQ3ZTc1OWUxMDBmMGZiOTZkNjBhMWE1ZmQxNWNlMWVmZmJlYTEzOTRkZGM2MjVjOTNlYjU1NDRk,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1114061,,KIT080A2,BITUBO,BITUB STEERING DAMPER KIT,Kit amortiguador de dirección BITUBO negro,600.99,496.69,347.68,8033914175139,1,8714109090,0,1,"<p>Los amortiguadores de direcci&oacute;n Bitubo mejoran el control de su m&aacute;quina reduciendo significativamente la direcci&oacute;n y las vibraciones. Se recomiendan especialmente para su uso en pistas y carreteras accidentadas.</p>
<ul>
<li>Amortiguadores de direcci&oacute;n en Ergal 7075, anodizados en negro o rojo</li>
<li>C&aacute;mara de nitr&oacute;geno presurizada (patentada en 1992)</li>
<li>18 posibilidades de ajuste</li>
<li>Kit de montaje de una sola pieza cortada del suelo</li>
</ul>","
Los amortiguadores de dirección Bitubo mejoran el control de su máquina reduciendo significativamente la dirección y las vibraciones. Se recomiendan especialmente para su uso en pistas y carreteras accidentadas.

Amortiguadores de dirección en Ergal 7075, anodizados en negro o rojo
Cámara de nitrógeno presurizada (patentada en 1992)
18 posibilidades de ajuste
Kit de montaje de una sola pieza cortada del suelo
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1,1,10,10,10,,Negro,,,,https://api.mybihr.com/medias/1114061-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3NDd8aW1hZ2UvanBlZ3xhRFUzTDJneE1TOHhOVEUwTURnNE1qSTFNVGd3Tmk4eE1URTBNRFl4TFRGZk9EQXdWM2c0TURCSXwxNGM4MzJmZThhZGNhM2JjMThlYTAyZmRkM2RhY2MzNjhlZTEyNjY1NTQzMDZmNGQ3MDFhNmY1MzIyMTc5MTYy,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1114073,,KIT113A2,BITUBO,BITUB STEERING DAMPER KIT,Kit amortiguador de dirección BITUBO negro,588.99,486.77,340.74,8033914175344,1,8714109090,0,1,"<p>Los amortiguadores de direcci&oacute;n Bitubo mejoran el control de su m&aacute;quina reduciendo significativamente la direcci&oacute;n y las vibraciones. Se recomiendan especialmente para su uso en pistas y carreteras accidentadas.</p>
<ul>
<li>Amortiguadores de direcci&oacute;n en Ergal 7075, anodizados en negro o rojo</li>
<li>C&aacute;mara de nitr&oacute;geno presurizada (patentada en 1992)</li>
<li>18 posibilidades de ajuste</li>
<li>Kit de montaje de una sola pieza cortada del suelo</li>
</ul>","
Los amortiguadores de dirección Bitubo mejoran el control de su máquina reduciendo significativamente la dirección y las vibraciones. Se recomiendan especialmente para su uso en pistas y carreteras accidentadas.

Amortiguadores de dirección en Ergal 7075, anodizados en negro o rojo
Cámara de nitrógeno presurizada (patentada en 1992)
18 posibilidades de ajuste
Kit de montaje de una sola pieza cortada del suelo
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1,1,10,10,10,,Negro,,,,https://api.mybihr.com/medias/1114073-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3NDd8aW1hZ2UvanBlZ3xhRGMyTDJoalppOHhOVEUwTURnNE5EWXhNVEV3TWk4eE1URTBNRGN6TFRGZk9EQXdWM2c0TURCSXwyMDkyODM4M2QzZjY3MzA3YWIyYmU4N2NkNzZiMjA0ZTU3ODdmNWMzNjFjODIzM2IwNWJmOTY4Yjk3NWJjNGNj,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022153,59529,KIT171,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,83.49,69.00,44.85,8033914188771,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1570,92,206,231,33,,,,,,https://api.mybihr.com/medias/1022153-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA5MTl8aW1hZ2UvanBlZ3xhR0kwTDJobE15OHhOVFF4T0RBME5qZzBNRGcyTWk4eE1ESXlNVFV6TFRGZk9EQXdWM2c0TURCSXxjMzNkODJjNzdmOWM3NjFiM2RkMThkZmMyZjQ4ZDYwMDM3ZDdkOTg5ZTdkN2UwNTUwMzM0MjMxYjM4YTkxNmE1,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022151,59527,KIT169,BITUBO,BITUB STEERING DAMPER MOUNTING KIT,Kit montaje amortiguador de dirección Bitubo,278.99,230.57,149.87,8033914185039,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,2305,262,171,214,63,,,,,,https://api.mybihr.com/medias/1022151-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA5MTl8aW1hZ2UvanBlZ3xhR1V5TDJobVpTOHhOVFF4T0RBME5qQTFORFF6TUM4eE1ESXlNVFV4TFRGZk9EQXdWM2c0TURCSXxiNTNkY2FkNzE1N2ZhNTAwMjBjY2ZjNWY2YTY0MDcxZDczNDkxYTZhNGUyMGExNjRiZDkwZTIzNzNmYTNlMDhj,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
